location_id,latitude,longitude,route_segment,n_chargers_proposed,grid_status,distributor_network,nearest_grid_mw,grid_dist_km,tier,tier_label,target_name,demand_level,priority,priority_action,estimated_demand_kw,data_quality,daily_sessions_p80,daily_sessions_avg,util_peak_hour_pct,chargers_floor,chargers_demand_p80,chargers_peak_hr,cost_eur,is_tent,afir_gap_threshold_km,utilization_pct
IBE_358,42.365721,1.679235,N-260,5,Congested,Endesa,0.0,17.8,2,Partner Co-location,Estació de Servei Sant Anton,High,4,Grid upgrade prerequisite. Partner with DSO.,750,unknown,158,134,83.2,2,3,5,305000,False,100,56.1
IBE_359,42.448867,1.482952,N-260,5,Congested,Endesa,0.0,15.6,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,750,unknown,158,134,83.2,2,3,5,370000,False,100,56.1
IBE_360,42.37556,1.192913,N-260,5,Congested,Endesa,0.0,9.0,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,750,unknown,158,134,83.2,2,3,5,370000,False,100,56.1
IBE_361,42.389022,0.748552,N-260,5,Congested,Endesa,0.0,1.8,2,Partner Co-location,Moeve,High,4,Grid upgrade prerequisite. Partner with DSO.,750,unknown,158,134,83.2,2,3,5,305000,False,100,56.1
IBE_362,42.41302,0.262482,N-260,5,Congested,Endesa,0.0,10.0,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,750,unknown,158,134,83.2,2,3,5,370000,False,100,56.1
IBE_363,40.0351,-3.92444,N-3,3,Congested,Viesgo,0.159,26.9,1,Upgrade Iberdrola,,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,measured,73,61,64.1,2,2,3,249000,False,100,43.2
IBE_364,39.79095,-3.95318,N-3,3,Congested,Endesa,0.0,42.3,1,Upgrade Iberdrola,,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,73,61,64.1,2,2,3,249000,False,100,43.2
IBE_365,39.47615,-3.59479,N-3,3,Congested,Endesa,0.0,7.7,2,Partner Co-location,Área de servicio de la CM-42,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,73,61,64.1,2,2,3,249000,False,100,43.2
IBE_366,39.40011,-3.30024,N-3,3,Congested,Endesa,0.0,10.0,2,Partner Co-location,Área de servicio de la CM-42,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,73,61,64.1,2,2,3,249000,False,100,43.2
IBE_367,39.29635,-2.37925,N-3,3,Congested,Endesa,0.0,35.9,2,Partner Co-location,Top Oil,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,73,61,64.1,2,2,3,249000,False,100,43.2
IBE_368,39.13891,-2.04112,N-3,3,Congested,Endesa,0.0,69.7,2,Partner Co-location,EXIT Los Abades de La Gineta,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,73,61,64.1,2,2,3,249000,False,100,43.2
IBE_369,39.10061,-1.56543,N-3,3,Sufficient,i-DE,12.99,65.7,2,Partner Co-location,Gasolineras Del Rey,Medium,3,Deploy standard (8 chargers). Monitor growth.,450,measured,73,61,64.1,2,2,3,129000,False,100,43.2
IBE_370,38.96138,-1.18461,N-3,3,Sufficient,i-DE,12.99,29.4,2,Partner Co-location,FRANCISCO SAEZ EGIDO,Medium,3,Deploy standard (8 chargers). Monitor growth.,450,measured,73,61,64.1,2,2,3,129000,False,100,43.2
IBE_371,40.01772,-3.63605,N-301,5,Congested,Viesgo,0.173,25.1,2,Partner Co-location,Moeve,High,4,Grid upgrade prerequisite. Partner with DSO.,750,measured,148,125,78.0,2,3,5,305000,False,100,52.5
IBE_372,39.65543,-3.44509,N-301,5,Congested,Endesa,0.15,9.7,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,750,measured,148,125,78.0,2,3,5,370000,False,100,52.5
IBE_373,39.37125,-3.23006,N-301,5,Congested,Endesa,0.0,5.8,2,Partner Co-location,Estación de Servicio Carrefour Alcázar de San Juan,High,4,Grid upgrade prerequisite. Partner with DSO.,750,unknown,148,125,78.0,2,3,5,305000,False,100,52.5
IBE_374,39.04,-2.26037,N-301,5,Congested,Endesa,0.0,60.6,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,750,unknown,148,125,78.0,2,3,5,370000,False,100,52.5
IBE_375,38.96126,-1.80462,N-301,5,Sufficient,i-DE,19.85,73.2,2,Partner Co-location,Moeve,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,148,125,78.0,2,3,5,185000,False,100,52.5
IBE_376,38.87652,-1.26425,N-301,5,Sufficient,i-DE,12.99,32.5,3,New Partner,New site needed,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,148,125,78.0,2,3,5,250000,False,100,52.5
IBE_377,38.86048,-1.03948,N-301,5,Sufficient,i-DE,12.99,13.2,2,Partner Co-location,Moeve,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,148,125,78.0,2,3,5,185000,False,100,52.5
IBE_378,38.48912,-0.77378,N-301,5,Sufficient,i-DE,25.55,5.7,2,Partner Co-location,Carrefour,High,1,Deploy full hub (12 chargers). Top priority.,750,measured,148,125,78.0,2,3,5,185000,False,100,52.5
IBE_379,38.52432,-3.57348,N-310,14,Congested,Endesa,0.0,27.5,2,Partner Co-location,Virgen del Valle,Low,9,Skip for 2027. Revisit next cycle.,2100,unknown,472,398,88.8,2,9,14,557000,False,100,59.8
IBE_380,39.67904,-1.85708,N-320,7,Sufficient,Endesa,7.15,24.9,3,New Partner,New site needed,Medium,3,Deploy standard (8 chargers). Monitor growth.,1050,measured,230,194,86.5,2,5,7,306000,False,100,58.3
IBE_381,39.52917,-1.56648,N-320,7,Sufficient,Endesa,7.15,43.6,2,Partner Co-location,"Santísimo Cristo de la Salud, Sociedad Cooperativa de CLM",Medium,3,Deploy standard (8 chargers). Monitor growth.,1050,measured,230,194,86.5,2,5,7,241000,False,100,58.3
IBE_382,39.48233,-1.05937,N-320,7,Sufficient,i-DE,38.17,41.0,2,Partner Co-location,,Medium,3,Deploy standard (8 chargers). Monitor growth.,1050,measured,230,194,86.5,2,5,7,241000,False,100,58.3
IBE_383,38.2699,-3.22651,N-322,7,Congested,Endesa,0.0,23.3,2,Partner Co-location,Estación de Servicio San Antonio,Medium,7,Defer unless strategic. Focus on grid upgrade.,1050,unknown,220,186,82.8,2,4,7,361000,False,100,55.8
IBE_384,38.32492,-2.88916,N-322,7,Congested,Endesa,0.0,4.8,2,Partner Co-location,Repsol,Medium,7,Defer unless strategic. Focus on grid upgrade.,1050,unknown,220,186,82.8,2,4,7,361000,False,100,55.8
IBE_385,38.61616,-2.55417,N-322,7,Congested,Endesa,0.0,35.0,3,New Partner,New site needed,Medium,7,Defer unless strategic. Focus on grid upgrade.,1050,unknown,220,186,82.8,2,4,7,426000,False,100,55.8
IBE_386,38.58891,-2.53697,N-322,7,Congested,Endesa,0.0,32.6,3,New Partner,New site needed,Medium,7,Defer unless strategic. Focus on grid upgrade.,1050,unknown,220,186,82.8,2,4,7,426000,False,100,55.8
IBE_387,38.82894,-2.25335,N-322,7,Congested,Endesa,0.0,67.8,3,New Partner,New site needed,Medium,7,Defer unless strategic. Focus on grid upgrade.,1050,unknown,220,186,82.8,2,4,7,426000,False,100,55.8
IBE_388,40.753438,-1.332909,N-330,3,Congested,Endesa,0.0,2.8,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_389,40.369781,-1.119364,N-330,3,Congested,Endesa,0.0,2.2,2,Partner Co-location,CIVERA,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_390,40.032933,-1.298662,N-330,3,Congested,Endesa,0.0,25.1,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_391,39.695294,-1.2469,N-330,3,Sufficient,Endesa,7.15,49.2,2,Partner Co-location,MANCEBO,High,1,Deploy full hub (12 chargers). Top priority.,450,measured,84,71,73.8,2,2,3,129000,False,100,49.7
IBE_392,38.954203,-1.080771,N-330,3,Sufficient,i-DE,12.99,21.7,3,New Partner,New site needed,High,1,Deploy full hub (12 chargers). Top priority.,450,measured,84,71,73.8,2,2,3,194000,False,100,49.7
IBE_393,39.209645,-1.063925,N-330,3,Sufficient,i-DE,38.17,29.8,3,New Partner,New site needed,High,1,Deploy full hub (12 chargers). Top priority.,450,measured,84,71,73.8,2,2,3,194000,False,100,49.7
IBE_394,39.568568,-1.192115,N-330,3,Congested,Viesgo,0.03,54.5,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,450,measured,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_395,39.909158,-1.359904,N-330,3,Sufficient,Endesa,7.15,34.4,2,Partner Co-location,CASTILLA ENERGIA,High,1,Deploy full hub (12 chargers). Top priority.,450,measured,84,71,73.8,2,2,3,129000,False,100,49.7
IBE_396,40.243105,-1.172779,N-330,3,Congested,Endesa,0.0,1.0,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,314000,False,100,49.7
IBE_397,40.602964,-1.285877,N-330,3,Congested,Endesa,0.0,6.6,2,Partner Co-location,U. S. TORRELACARCEL,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_398,41.018706,-1.267919,N-330,3,Congested,Endesa,0.0,11.5,2,Partner Co-location,,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_399,41.417744,-1.153885,N-330,3,Congested,Endesa,0.0,7.6,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_400,41.765401,-0.835638,N-330,3,Congested,Endesa,0.0,1.4,2,Partner Co-location,Estación de Servicio Porta,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_401,42.094168,-0.475627,N-330,3,Congested,Endesa,0.0,2.0,2,Partner Co-location,Moeve,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_402,42.487095,-0.372794,N-330,3,Congested,Endesa,0.0,0.6,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_403,42.804347,-0.556505,N-330,3,Congested,Endesa,0.0,3.6,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,314000,False,100,49.7
IBE_404,42.513693,-0.343622,N-330,3,Congested,Endesa,0.0,1.2,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_405,42.142642,-0.430889,N-330,3,Congested,Endesa,0.0,1.2,2,Partner Co-location,Carrefour,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_406,42.350973,-0.397352,N-330,3,Congested,Endesa,0.0,0.7,2,Partner Co-location,,High,4,Grid upgrade prerequisite. Partner with DSO.,450,unknown,84,71,73.8,2,2,3,249000,False,100,49.7
IBE_407,37.91523,-4.3781,N-331,5,Congested,Endesa,0.0,10.0,2,Partner Co-location,Dispesur,Medium,7,Defer unless strategic. Focus on grid upgrade.,750,unknown,145,122,76.4,2,3,5,305000,False,100,51.5
IBE_408,37.68133,-4.45803,N-331,5,Congested,Endesa,0.0,11.1,2,Partner Co-location,Repsol,Medium,7,Defer unless strategic. Focus on grid upgrade.,750,unknown,145,122,76.4,2,3,5,305000,False,100,51.5
IBE_409,37.54297,-4.0138,N-331,5,Congested,Endesa,0.0,7.0,2,Partner Co-location,Repsol,Medium,7,Defer unless strategic. Focus on grid upgrade.,750,unknown,145,122,76.4,2,3,5,305000,False,100,51.5
IBE_410,37.22698,-3.7356,N-331,5,Congested,Endesa,0.0,2.9,2,Partner Co-location,Estación de Servicio ASC Fuente Vaqueros,Medium,7,Defer unless strategic. Focus on grid upgrade.,750,unknown,145,122,76.4,2,3,5,305000,False,100,51.5
IBE_411,38.02987,-0.72684,N-332,25,Sufficient,i-DE,1.83,3.0,1,Upgrade Iberdrola,Iberdrola Oasis Center,High,1,Deploy full hub (12 chargers). Top priority.,3750,measured,824,696,86.8,2,15,25,745000,False,100,58.5
IBE_412,37.66979,-0.89689,N-332,25,Sufficient,i-DE,21.41,6.9,2,Partner Co-location,Petronor,High,1,Deploy full hub (12 chargers). Top priority.,3750,measured,824,696,86.8,2,15,25,745000,False,100,58.5
IBE_413,36.175037,-5.454093,N-340,8,Congested,Endesa,0.0,1.1,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_414,36.459318,-5.118071,N-340,8,Congested,Endesa,0.0,5.1,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_415,36.559755,-4.656179,N-340,8,Congested,Endesa,0.0,2.6,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_416,36.724839,-4.251855,N-340,8,Congested,Endesa,0.0,0.6,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_417,36.752635,-3.734842,N-340,8,Congested,Endesa,0.0,3.9,2,Partner Co-location,Estación de Servicio Moeve La Herradura,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_418,36.750716,-3.305523,N-340,8,Congested,Endesa,0.0,6.5,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,454000,False,100,57.9
IBE_419,36.768021,-2.783737,N-340,8,Congested,Endesa,0.0,2.9,2,Partner Co-location,TRUCK STOP EL EJIDO S.A.,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_420,36.873813,-2.337634,N-340,8,Congested,Endesa,0.0,1.7,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_421,37.576799,-1.245573,N-340,8,Sufficient,i-DE,22.42,2.8,1,Upgrade Iberdrola,,High,1,Deploy full hub (12 chargers). Top priority.,1200,measured,261,220,85.9,2,5,8,269000,False,100,57.9
IBE_422,37.717709,-0.869515,N-340,8,Sufficient,i-DE,21.41,12.3,2,Partner Co-location,Repsol,High,1,Deploy full hub (12 chargers). Top priority.,1200,measured,261,220,85.9,2,5,8,269000,False,100,57.9
IBE_423,38.087042,-0.764747,N-340,8,Sufficient,i-DE,1.83,4.2,1,Upgrade Iberdrola,Iberdrola Oasis Center,High,1,Deploy full hub (12 chargers). Top priority.,1200,measured,261,220,85.9,2,5,8,269000,False,100,57.9
IBE_424,38.33475,-0.510878,N-340,8,Sufficient,i-DE,23.6,7.3,1,Upgrade Iberdrola,,High,1,Deploy full hub (12 chargers). Top priority.,1200,measured,261,220,85.9,2,5,8,269000,False,100,57.9
IBE_425,38.583089,-0.110011,N-340,8,Sufficient,i-DE,6.69,33.6,1,Upgrade Iberdrola,,High,1,Deploy full hub (12 chargers). Top priority.,1200,measured,261,220,85.9,2,5,8,269000,False,100,57.9
IBE_426,38.88091,-0.04684,N-340,8,Moderate,i-DE,1.51,28.4,1,Upgrade Iberdrola,,High,2,Deploy 4-11 chargers. Plan grid expansion.,1200,measured,261,220,85.9,2,5,8,269000,False,100,57.9
IBE_427,39.175807,-0.38323,N-340,8,Sufficient,i-DE,45.47,7.0,2,Partner Co-location,Petronor,High,1,Deploy full hub (12 chargers). Top priority.,1200,measured,261,220,85.9,2,5,8,269000,False,100,57.9
IBE_428,39.546578,-0.298849,N-340,8,Sufficient,i-DE,4.31,10.9,1,Upgrade Iberdrola,,High,1,Deploy full hub (12 chargers). Top priority.,1200,measured,261,220,85.9,2,5,8,269000,False,100,57.9
IBE_429,39.8972,-0.087355,N-340,8,Congested,Viesgo,0.111,26.2,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,measured,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_430,40.46902,0.440593,N-340,8,Congested,Endesa,0.0,12.1,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_431,40.725321,0.669045,N-340,8,Congested,Endesa,0.0,8.3,2,Partner Co-location,Arrossaires,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_432,41.024832,0.931476,N-340,8,Congested,Endesa,0.0,7.4,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_433,41.177478,1.42858,N-340,8,Congested,Endesa,0.0,5.3,2,Partner Co-location,Petrocat,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_434,41.264055,1.93346,N-340,8,Congested,Endesa,0.0,3.4,2,Partner Co-location,,High,4,Grid upgrade prerequisite. Partner with DSO.,1200,unknown,261,220,85.9,2,5,8,389000,False,100,57.9
IBE_435,37.58419,-4.12004,N-344,11,Congested,Endesa,0.0,3.5,2,Partner Co-location,Moeve,Medium,7,Defer unless strategic. Focus on grid upgrade.,1650,unknown,372,314,89.1,2,7,11,473000,False,100,60.0
IBE_436,37.30068,-3.81554,N-344,11,Congested,Endesa,0.0,7.9,2,Partner Co-location,Repsol,Medium,7,Defer unless strategic. Focus on grid upgrade.,1650,unknown,372,314,89.1,2,7,11,473000,False,100,60.0
IBE_437,39.78913,-3.941,N-4,3,Congested,Endesa,0.0,41.3,1,Upgrade Iberdrola,,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,78,66,68.5,2,2,3,249000,False,100,46.2
IBE_438,39.03722,-3.93128,N-4,3,Moderate,Naturgy,0.67,10.3,1,Upgrade Iberdrola,punto recarga cohes electricos,Medium,5,Deploy minimum (4 chargers). Grid constrains expansion.,450,measured,78,66,68.5,2,2,3,129000,False,100,46.2
IBE_439,38.69399,-4.1095,N-4,3,Moderate,Naturgy,0.84,2.8,1,Upgrade Iberdrola,,Medium,5,Deploy minimum (4 chargers). Grid constrains expansion.,450,measured,78,66,68.5,2,2,3,129000,False,100,46.2
IBE_440,38.67057,-4.29858,N-4,3,Congested,Endesa,0.0,15.4,2,Partner Co-location,Repsol,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,78,66,68.5,2,2,3,249000,False,100,46.2
IBE_441,38.27245,-4.31897,N-4,3,Congested,Endesa,0.0,0.5,2,Partner Co-location,Repsol,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,78,66,68.5,2,2,3,249000,False,100,46.2
IBE_442,37.94879,-4.54178,N-4,3,Congested,Endesa,0.0,4.1,2,Partner Co-location,Repsol,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,78,66,68.5,2,2,3,249000,False,100,46.2
IBE_443,37.76867,-4.81831,N-4,3,Congested,Endesa,0.0,10.0,2,Partner Co-location,Estación de Servicio Cuesta del Espino,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,78,66,68.5,2,2,3,249000,False,100,46.2
IBE_444,37.52428,-5.24075,N-4,3,Congested,Endesa,0.0,6.8,2,Partner Co-location,Petroplus,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,78,66,68.5,2,2,3,249000,False,100,46.2
IBE_445,37.4494,-5.77242,N-4,3,Congested,Endesa,0.0,7.5,2,Partner Co-location,Repsol,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,78,66,68.5,2,2,3,249000,False,100,46.2
IBE_446,37.18112,-5.91068,N-4,3,Congested,Endesa,0.0,7.5,2,Partner Co-location,Área de Servicio La Florida,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,78,66,68.5,2,2,3,249000,False,100,46.2
IBE_447,36.76501,-6.0421,N-4,3,Congested,Endesa,0.0,5.9,2,Partner Co-location,Moeve,Medium,7,Defer unless strategic. Focus on grid upgrade.,450,unknown,78,66,68.5,2,2,3,249000,False,100,46.2
IBE_448,39.39956,-3.31705,N-400,9,Congested,Endesa,0.0,11.5,2,Partner Co-location,Galp,Medium,7,Defer unless strategic. Focus on grid upgrade.,1350,unknown,307,259,89.9,2,6,9,417000,False,100,60.5
IBE_449,39.49814,-2.83102,N-400,9,Congested,Endesa,0.0,8.6,2,Partner Co-location,Moeve,Medium,7,Defer unless strategic. Focus on grid upgrade.,1350,unknown,307,259,89.9,2,6,9,417000,False,100,60.5
IBE_450,39.05488,-3.93179,N-401,4,Moderate,Naturgy,0.67,12.2,1,Upgrade Iberdrola,punto recarga cohes electricos,Medium,5,Deploy minimum (4 chargers). Grid constrains expansion.,600,measured,593,501,390.5,2,11,18,157000,False,100,263.1
IBE_451,39.91016,-4.08021,N-403,5,Congested,Viesgo,0.159,46.0,1,Upgrade Iberdrola,,Medium,7,Defer unless strategic. Focus on grid upgrade.,750,measured,138,116,72.7,2,3,5,305000,False,100,49.0
IBE_452,40.01351,-4.59471,N-403,5,Moderate,i-DE,0.91,17.3,2,Partner Co-location,Repsol,Medium,5,Deploy minimum (4 chargers). Grid constrains expansion.,750,measured,138,116,72.7,2,3,5,185000,False,100,49.0
IBE_453,39.77255,-4.92859,N-403,5,Moderate,i-DE,0.91,24.5,3,New Partner,New site needed,Medium,5,Deploy minimum (4 chargers). Grid constrains expansion.,750,measured,138,116,72.7,2,3,5,250000,False,100,49.0
IBE_454,39.4485,-5.02274,N-403,5,Congested,Endesa,0.0,8.6,2,Partner Co-location,Estación de Servicio Gamba Oil,Medium,7,Defer unless strategic. Focus on grid upgrade.,750,unknown,138,116,72.7,2,3,5,305000,False,100,49.0
IBE_455,39.78445,-5.15158,N-403,5,Moderate,i-DE,0.91,36.9,2,Partner Co-location,Repsol,Medium,5,Deploy minimum (4 chargers). Grid constrains expansion.,750,measured,138,116,72.7,2,3,5,185000,False,100,49.0
IBE_456,39.87492,-5.54932,N-403,5,Sufficient,i-DE,6.0,17.3,2,Partner Co-location,Repsol,Medium,3,Deploy standard (8 chargers). Monitor growth.,750,measured,138,116,72.7,2,3,5,185000,False,100,49.0
IBE_457,37.98814,-4.31178,N-420,4,Congested,Endesa,0.0,0.1,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,600,unknown,125,106,82.3,2,3,4,277000,False,100,55.5
IBE_458,38.097007,-3.800204,N-420,4,Congested,Endesa,0.0,2.5,2,Partner Co-location,Urban oil,High,4,Grid upgrade prerequisite. Partner with DSO.,600,unknown,125,106,82.3,2,3,4,277000,False,100,55.5
IBE_459,38.361576,-3.524549,N-420,4,Congested,Endesa,0.0,11.6,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,600,unknown,125,106,82.3,2,3,4,277000,False,100,55.5
IBE_460,38.770176,-3.404426,N-420,4,Moderate,Naturgy,0.67,52.2,2,Partner Co-location,Moeve,High,2,Deploy 4-11 chargers. Plan grid expansion.,600,measured,125,106,82.3,2,3,4,157000,False,100,55.5
IBE_461,38.977397,-2.759779,N-420,4,Congested,Endesa,0.0,44.6,2,Partner Co-location,,High,4,Grid upgrade prerequisite. Partner with DSO.,600,unknown,125,106,82.3,2,3,4,277000,False,100,55.5
IBE_462,39.307059,-2.52201,N-420,4,Congested,Endesa,0.0,24.4,1,Upgrade Iberdrola,,High,4,Grid upgrade prerequisite. Partner with DSO.,600,unknown,125,106,82.3,2,3,4,277000,False,100,55.5
IBE_463,39.411901,-2.195428,N-420,4,Sufficient,Endesa,18.83,42.4,2,Partner Co-location,Petrobaires,High,1,Deploy full hub (12 chargers). Top priority.,600,measured,125,106,82.3,2,3,4,157000,False,100,55.5
IBE_464,39.522043,-1.78308,N-420,4,Sufficient,Endesa,7.15,41.1,2,Partner Co-location,SANTA MARÍA MAGDALENA S. COOP. DE C-LM,High,1,Deploy full hub (12 chargers). Top priority.,600,measured,125,106,82.3,2,3,4,157000,False,100,55.5
IBE_465,39.547293,-1.34548,N-420,4,Sufficient,Endesa,7.15,52.3,1,Upgrade Iberdrola,,High,1,Deploy full hub (12 chargers). Top priority.,600,measured,125,106,82.3,2,3,4,157000,False,100,55.5
IBE_466,39.751994,-1.080076,N-420,4,Congested,Endesa,0.0,51.2,2,Partner Co-location,CAMPOL,High,4,Grid upgrade prerequisite. Partner with DSO.,600,unknown,125,106,82.3,2,3,4,277000,False,100,55.5
IBE_467,40.216245,-0.936219,N-420,4,Congested,Endesa,0.0,1.0,2,Partner Co-location,,High,4,Grid upgrade prerequisite. Partner with DSO.,600,unknown,125,106,82.3,2,3,4,277000,False,100,55.5
IBE_468,39.12861,-4.8518,N-430,6,Congested,Endesa,0.0,25.0,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,900,unknown,198,167,86.9,2,4,6,398000,False,100,58.6
IBE_469,39.09242,-5.03746,N-430,6,Congested,Endesa,0.0,13.8,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,900,unknown,198,167,86.9,2,4,6,398000,False,100,58.6
IBE_470,39.09723,-5.55931,N-430,6,Congested,Endesa,0.0,12.5,2,Partner Co-location,Repsol,High,4,Grid upgrade prerequisite. Partner with DSO.,900,unknown,198,167,86.9,2,4,6,333000,False,100,58.6
IBE_471,39.434,-5.73377,N-430,6,Sufficient,i-DE,3.62,51.0,2,Partner Co-location,Iberdoex,High,1,Deploy full hub (12 chargers). Top priority.,900,measured,198,167,86.9,2,4,6,213000,False,100,58.6
IBE_472,39.34381,-6.34213,N-430,6,Congested,Endesa,0.0,45.3,2,Partner Co-location,Estación de Servicio Valdesalor,High,4,Grid upgrade prerequisite. Partner with DSO.,900,unknown,198,167,86.9,2,4,6,333000,False,100,58.6
IBE_473,38.18357,-5.04028,N-431,9,Congested,Endesa,0.0,12.4,2,Partner Co-location,Meroil,Low,9,Skip for 2027. Revisit next cycle.,1350,unknown,306,259,89.6,2,6,9,417000,False,100,60.4
IBE_474,38.20401,-4.99178,N-432,9,Congested,Endesa,0.0,11.6,2,Partner Co-location,Meroil,High,4,Grid upgrade prerequisite. Partner with DSO.,1350,unknown,302,255,88.4,2,6,9,417000,False,100,59.6
IBE_475,38.5014,-5.21267,N-432,9,Congested,Endesa,0.0,7.1,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,1350,unknown,302,255,88.4,2,6,9,482000,False,100,59.6
IBE_476,38.73927,-5.60625,N-432,9,Congested,Endesa,0.0,22.6,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,1350,unknown,302,255,88.4,2,6,9,482000,False,100,59.6
IBE_477,38.90698,-5.87632,N-432,9,Congested,Endesa,0.0,30.4,3,New Partner,New site needed,High,4,Grid upgrade prerequisite. Partner with DSO.,1350,unknown,302,255,88.4,2,6,9,482000,False,100,59.6
