location_id,latitude,longitude,route_segment,n_chargers_proposed,grid_status,data_quality,daily_sessions_p80,daily_sessions_avg,utilization_pct,util_peak_hour_pct,chargers_floor,chargers_demand_p80,chargers_peak_hr,cost_eur,fin_revenue_yr,fin_ebitda_yr,fin_ebitda_margin,fin_net_capex,fin_payback_yrs,fin_npv_10yr,is_tent
IBE_539,42.596235,-5.692581,N-630,5,Sufficient,measured,149,126,52.9,78.5,2,3,5,185000,266742,92070,34.5,129500,1.4,517161,False
IBE_540,42.304054,-5.592753,N-630,5,Sufficient,measured,149,126,52.9,78.5,2,3,5,185000,266742,92070,34.5,129500,1.4,517161,False
IBE_541,41.970296,-5.598832,N-630,5,Sufficient,measured,149,126,52.9,78.5,2,3,5,185000,266742,92070,34.5,129500,1.4,517161,False
IBE_542,41.579432,-5.775521,N-630,5,Sufficient,measured,149,126,52.9,78.5,2,3,5,185000,266742,92070,34.5,129500,1.4,517161,False
IBE_543,41.201983,-5.700487,N-630,5,Sufficient,measured,149,126,52.9,78.5,2,3,5,185000,266742,92070,34.5,129500,1.4,517161,False
IBE_544,40.828056,-5.820747,N-630,5,Sufficient,measured,149,126,52.9,78.5,2,3,5,250000,266742,92070,34.5,175000,1.9,471661,False
IBE_545,40.494081,-5.925862,N-630,5,Sufficient,measured,149,126,52.9,78.5,2,3,5,185000,266742,92070,34.5,129500,1.4,517161,False
IBE_546,40.221944,-5.983078,N-630,5,Sufficient,measured,149,126,52.9,78.5,2,3,5,250000,266742,92070,34.5,175000,1.9,471661,False
IBE_547,39.490379,-6.384045,N-630,5,Sufficient,measured,149,126,52.9,78.5,2,3,5,185000,266742,92070,34.5,129500,1.4,517161,False
IBE_548,39.155532,-6.645488,N-630,5,Congested,unknown,149,126,52.9,78.5,2,3,5,305000,266742,92070,34.5,213500,2.3,433161,False
IBE_549,38.88495,-6.930621,N-630,5,Congested,unknown,149,126,52.9,78.5,2,3,5,305000,266742,92070,34.5,213500,2.3,433161,False
IBE_550,38.905294,-6.397874,N-630,5,Congested,unknown,149,126,52.9,78.5,2,3,5,305000,266742,92070,34.5,213500,2.3,433161,False
IBE_551,38.490048,-6.355174,N-630,5,Congested,unknown,149,126,52.9,78.5,2,3,5,370000,266742,92070,34.5,259000,2.8,387661,False
IBE_552,38.198635,-6.284548,N-630,5,Congested,unknown,149,126,52.9,78.5,2,3,5,305000,266742,92070,34.5,213500,2.3,433161,False
IBE_553,43.3577,-5.7232,N-632,17,Congested,measured,571,482,59.6,88.5,2,11,17,641000,906923,340974,37.6,448700,1.3,1946159,False
IBE_554,43.19466,-2.43779,N-634,13,Sufficient,measured,440,372,60.1,89.2,2,8,13,409000,693529,258006,37.2,286300,1.1,1525826,False
IBE_555,43.257653,-2.941493,N-634,13,Congested,measured,440,372,60.1,89.2,2,8,13,529000,693529,258006,37.2,370300,1.4,1441826,False
IBE_556,43.38268,-3.366322,N-634,13,Congested,measured,440,372,60.1,89.2,2,8,13,529000,693529,258006,37.2,370300,1.4,1441826,False
IBE_557,43.458629,-3.825917,N-634,13,Congested,measured,440,372,60.1,89.2,2,8,13,529000,693529,258006,37.2,370300,1.4,1441826,False
IBE_558,43.336899,-4.156651,N-634,13,Congested,measured,440,372,60.1,89.2,2,8,13,529000,693529,258006,37.2,370300,1.4,1441826,False
IBE_559,43.391928,-4.612136,N-634,13,Congested,measured,440,372,60.1,89.2,2,8,13,529000,693529,258006,37.2,370300,1.4,1441826,False
IBE_560,43.346719,-5.06869,N-634,13,Congested,measured,440,372,60.1,89.2,2,8,13,529000,693529,258006,37.2,370300,1.4,1441826,False
IBE_561,43.375003,-5.550322,N-634,13,Congested,measured,440,372,60.1,89.2,2,8,13,529000,693529,258006,37.2,370300,1.4,1441826,False
IBE_562,43.52234,-5.89802,N-640,5,Congested,measured,143,121,50.8,75.3,2,3,5,305000,266742,92070,34.5,213500,2.3,433161,False
IBE_563,43.54532,-6.43841,N-640,5,Congested,measured,143,121,50.8,75.3,2,3,5,305000,266742,92070,34.5,213500,2.3,433161,False
IBE_564,43.52437,-7.01249,N-640,5,Moderate,measured,143,121,50.8,75.3,2,3,5,185000,266742,92070,34.5,129500,1.4,517161,False
IBE_565,43.24124,-7.28675,N-640,5,Congested,measured,143,121,50.8,75.3,2,3,5,305000,266742,92070,34.5,213500,2.3,433161,False
IBE_566,43.15273,-7.67162,N-640,5,Congested,measured,143,121,50.8,75.3,2,3,5,305000,266742,92070,34.5,213500,2.3,433161,False
IBE_567,43.25967,-8.21205,N-640,5,Sufficient,measured,143,121,50.8,75.3,2,3,5,185000,266742,92070,34.5,129500,1.4,517161,False
IBE_568,43.16139,-8.36075,N-651,7,Sufficient,measured,232,196,58.8,87.3,2,5,7,241000,373439,133554,35.8,168700,1.3,769327,False
